time_sec,time_min,run_id,phase,event_marker,event_zone,scenario_demand,team_state,team_state_label,fist_leader_state,fso_state,jtac_state,foa_state,fom_state,fist_leader_heart_rate,fist_leader_respiration_rate,fist_leader_eeg_alpha_power,fist_leader_gaze_task_focus,fist_leader_communication_activity,fso_heart_rate,fso_respiration_rate,fso_eeg_alpha_power,fso_gaze_task_focus,fso_communication_activity,jtac_heart_rate,jtac_respiration_rate,jtac_eeg_alpha_power,jtac_gaze_task_focus,jtac_communication_activity,foa_heart_rate,foa_respiration_rate,foa_eeg_alpha_power,foa_gaze_task_focus,foa_communication_activity,fom_heart_rate,fom_respiration_rate,fom_eeg_alpha_power,fom_gaze_task_focus,fom_communication_activity
781,13.0167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,0,87.1529,16.4382,0.4264,0.6772,0.2541,81.979,15.7336,0.5261,0.7216,0.1819,89.6181,18.3267,0.4467,0.7285,0.3303,79.0234,16.0089,0.4964,0.5804,0.1846,78.2841,14.5278,0.563,0.5983,0.1969
782,13.0333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,2,1,86.0859,17.0557,0.461,0.732,0.3327,79.6428,16.7478,0.4469,0.7077,0.2168,92.0272,17.9781,0.3737,0.7484,0.2716,83.1803,16.5912,0.5079,0.642,0.1311,79.5524,16.166,0.53,0.5594,0.1353
783,13.05,synthetic_run_001,assessment,,False,0.4,0,monitoring,2,0,0,1,2,85.9352,18.6579,0.5295,0.6992,0.2157,83.8681,16.4012,0.503,0.6375,0.1326,93.2665,18.4732,0.4336,0.7829,0.1168,77.621,14.4652,0.4783,0.6349,0.1445,80.5087,15.4796,0.588,0.5131,0.0441
784,13.0667,synthetic_run_001,assessment,,False,0.4,0,monitoring,4,3,0,0,2,86.3708,16.1173,0.3946,0.6535,0.1659,86.1331,15.704,0.4847,0.6856,0.216,92.1672,18.1634,0.3718,0.806,0.2268,82.0274,15.4331,0.5077,0.5488,0.0518,77.7388,16.7622,0.5178,0.5959,0.1335
785,13.0833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,0,0,84.7958,16.5707,0.4362,0.7212,0.2806,82.3801,17.443,0.4644,0.65,0.2253,95.3834,17.0328,0.4411,0.7325,0.2989,79.6679,15.6196,0.4947,0.6324,0.1328,79.0498,16.6301,0.573,0.6134,0.2601
786,13.1,synthetic_run_001,assessment,,False,0.4,2,coordinating,1,2,4,3,2,82.8089,16.6971,0.5051,0.7101,0.1356,83.8274,16.0824,0.4398,0.657,0.2157,88.819,18.0601,0.3799,0.7156,0.255,81.5978,16.6145,0.5151,0.5339,0.0938,77.8057,16.3602,0.5495,0.5826,0.1776
787,13.1167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,3,0,2,84.5451,17.0622,0.3982,0.6678,0.16,81.3345,16.1041,0.472,0.7784,0.1151,90.0818,18.2278,0.4092,0.8187,0.2266,73.8747,15.8702,0.5351,0.7444,0.059,75.0438,15.4564,0.5542,0.6804,0.1214
788,13.1333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,3,88.5398,16.8646,0.4727,0.6552,0.2608,79.393,16.1554,0.4856,0.6946,0.1938,87.1496,17.5278,0.3359,0.7953,0.2757,87.3669,16.6411,0.5316,0.6473,0.1262,74.9175,15.8735,0.521,0.7172,0.1254
789,13.15,synthetic_run_001,assessment,,False,0.4,2,coordinating,3,1,2,1,2,86.4036,17.0115,0.3827,0.7226,0.183,80.5161,16.143,0.5014,0.6558,0.3025,88.1535,16.9681,0.3661,0.7902,0.1927,78.8565,16.3572,0.4536,0.6098,0.0977,83.5532,14.3085,0.5648,0.6607,0.1635
790,13.1667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,4,2,2,2,85.544,17.1462,0.4157,0.6578,0.2512,78.4575,16.6848,0.4699,0.6319,0.1547,90.8765,18.3444,0.3659,0.7331,0.2784,81.0855,15.7892,0.5162,0.6315,0.1269,81.8699,16.4395,0.5129,0.586,0.126
791,13.1833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,0,2,3,90.9782,16.3561,0.4578,0.7605,0.2115,86.6637,16.5352,0.4474,0.6586,0.131,88.4763,15.1155,0.4197,0.7319,0.1945,79.1026,16.5644,0.5383,0.6118,0.132,78.9201,14.314,0.5845,0.6549,0.1088
792,13.2,synthetic_run_001,assessment,,False,0.4,1,planning,1,3,2,1,2,85.8667,15.2889,0.426,0.7073,0.2024,82.355,17.6329,0.4495,0.6173,0.0856,92.1122,17.6431,0.4279,0.8459,0.2047,80.4163,16.2372,0.5487,0.6858,0.1625,80.1427,15.4786,0.5607,0.566,0.0639
793,13.2167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,88.7828,17.793,0.423,0.5453,0.2547,83.0359,16.1749,0.4606,0.6016,0.1531,90.9834,18.4479,0.3383,0.6624,0.213,77.1183,16.7642,0.4762,0.7236,0.1842,79.584,15.7529,0.5227,0.636,0.1743
794,13.2333,synthetic_run_001,assessment,,False,0.4,2,coordinating,3,2,2,2,2,87.522,17.5958,0.4333,0.699,0.1819,80.6449,16.1666,0.4833,0.6682,0.1877,89.3118,17.6509,0.4355,0.7883,0.2195,79.3238,15.8519,0.5282,0.6409,0.1394,80.4476,16.6767,0.4737,0.7138,0.1336
795,13.25,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,3,0,2,83.1115,16.7552,0.4533,0.7299,0.2155,82.6155,18.8088,0.4822,0.6302,0.196,90.9022,17.9415,0.4394,0.8434,0.2261,78.5717,16.5281,0.5348,0.7922,0.2157,74.7893,13.9098,0.529,0.5365,0.2301
796,13.2667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,0,89.2678,18.3917,0.4024,0.6643,0.2129,82.9949,17.8802,0.4258,0.6413,0.1187,88.4001,18.136,0.4003,0.7759,0.2327,79.453,16.1552,0.4377,0.6453,0.1146,78.2109,15.8423,0.556,0.5408,0.1524
797,13.2833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,3,81.4492,16.3024,0.4445,0.7853,0.198,79.1986,17.3497,0.4311,0.6877,0.1415,89.6685,19.1965,0.3519,0.6684,0.208,81.2186,16.2896,0.488,0.7918,0.1809,76.4389,15.0125,0.5089,0.6715,0.0671
798,13.3,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,4,3,2,0,82.5364,16.6129,0.454,0.639,0.2986,82.018,15.4461,0.4373,0.6897,0.1554,91.2331,18.2369,0.3305,0.766,0.1559,86.1532,16.4403,0.5537,0.6645,0.1683,80.0351,16.5617,0.5645,0.6866,0.1411
799,13.3167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,0,2,0,87.2619,16.7128,0.3937,0.6795,0.18,84.8441,16.4086,0.485,0.6021,0.1335,93.5592,16.5858,0.363,0.8468,0.2514,82.0986,15.8999,0.451,0.672,0.1791,77.3954,15.9337,0.5069,0.4708,0.1419
800,13.3333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,4,2,0,86.8874,17.0284,0.4398,0.8089,0.1798,80.2515,17.2767,0.4327,0.6535,0.3061,88.3782,17.2673,0.374,0.8367,0.1979,76.3015,15.0911,0.502,0.626,0.0898,77.5425,16.9486,0.5519,0.5517,0.213
801,13.35,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,87.3731,16.6348,0.4203,0.7184,0.2029,81.9183,16.3916,0.4706,0.7261,0.1128,88.8807,16.6418,0.3834,0.7233,0.3299,77.5635,16.4121,0.5623,0.6802,0.0924,77.7302,17.6464,0.5081,0.6054,0.118
802,13.3667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,1,0,85.5182,16.1609,0.4773,0.7194,0.2187,81.1176,14.8592,0.5096,0.6359,0.2828,93.0125,19.0084,0.3754,0.696,0.1402,77.8587,16.1484,0.4926,0.5852,0.1139,77.3795,15.6087,0.5436,0.5477,0.187
803,13.3833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,0,2,86.152,16.6272,0.4565,0.73,0.2709,83.3496,16.7881,0.4985,0.646,0.1514,88.1517,17.6364,0.3685,0.7841,0.2508,80.1516,15.6221,0.5473,0.6055,0.1608,77.7696,14.8902,0.4851,0.5349,0.1239
804,13.4,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,2,0,86.804,16.1286,0.4635,0.7027,0.2143,79.258,15.4406,0.4201,0.8282,0.1289,88.829,16.8561,0.3958,0.7384,0.2881,76.8321,14.8623,0.4251,0.6115,0.1574,78.9646,15.1144,0.5325,0.59,0.1444
805,13.4167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,84.9248,15.5146,0.4332,0.7333,0.2191,81.6558,16.7193,0.549,0.6832,0.0768,85.7706,19.078,0.4469,0.7037,0.2031,79.7028,15.2495,0.491,0.5437,0.1993,78.9203,16.1233,0.5251,0.7118,0.0822
806,13.4333,synthetic_run_001,assessment,,False,0.4,2,coordinating,1,2,2,2,2,83.5333,18.8177,0.526,0.7195,0.2342,79.5085,15.2958,0.5395,0.6657,0.1905,86.6917,17.101,0.353,0.8356,0.1654,78.042,15.4524,0.5392,0.6147,0.1375,84.3018,15.1472,0.5395,0.6576,0.117
807,13.45,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,3,86.222,16.9078,0.3946,0.8398,0.2573,78.5473,16.9297,0.4742,0.6682,0.1459,92.3228,18.3971,0.3407,0.7468,0.2607,77.1694,17.0198,0.4633,0.6309,0.1502,80.9761,15.7445,0.4956,0.6151,0.0681
808,13.4667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,4,87.1287,16.6941,0.4227,0.7981,0.1793,83.0964,17.0796,0.5158,0.7986,0.1559,92.3085,17.1834,0.4045,0.9255,0.2372,85.5082,16.0166,0.5489,0.5807,0.1592,74.8523,14.3376,0.5251,0.635,0.0959
809,13.4833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,85.0865,17.1056,0.4664,0.7734,0.2634,84.496,15.4718,0.4713,0.6469,0.2055,93.5615,16.6838,0.3949,0.6912,0.2817,77.0857,16.8532,0.5075,0.6363,0.1995,79.3741,14.2104,0.4671,0.5587,0.091
810,13.5,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,1,0,89.9807,17.0019,0.4404,0.7265,0.244,84.0201,16.7355,0.5354,0.6736,0.1414,87.616,17.2293,0.3551,0.7786,0.2657,78.561,17.2802,0.5345,0.6593,0.1088,77.2472,15.225,0.5235,0.5227,0.0658
811,13.5167,synthetic_run_001,assessment,,False,0.4,2,coordinating,4,2,2,1,2,88.0203,16.7793,0.3638,0.7761,0.332,83.3775,16.5325,0.478,0.6131,0.2225,91.1572,17.1648,0.3729,0.8045,0.2695,79.2351,15.9598,0.4483,0.5865,0.0787,80.0497,15.2108,0.5003,0.5628,0.248
812,13.5333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,2,83.4019,16.9847,0.4176,0.736,0.234,79.5685,16.2403,0.4523,0.6494,0.1935,88.3611,17.8738,0.414,0.7619,0.284,81.9631,15.1285,0.485,0.6244,0.1411,79.6303,14.8977,0.4746,0.6323,0.1017
813,13.55,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,86.5471,17.9173,0.3512,0.6558,0.2797,77.999,16.454,0.492,0.6768,0.185,89.503,17.2814,0.3278,0.7931,0.2913,78.9068,15.4302,0.5223,0.659,0.2117,85.2526,16.86,0.502,0.6156,0.0487
814,13.5667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,4,0,85.7332,17.2879,0.4562,0.8468,0.1789,79.4257,16.0678,0.4542,0.6972,0.0894,93.2622,18.2645,0.4447,0.7217,0.2677,79.7492,16.1294,0.5067,0.5336,0.1385,80.595,15.4465,0.5435,0.5826,0.1852
815,13.5833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,3,84.3137,17.8258,0.4017,0.7744,0.2628,86.109,15.6686,0.4891,0.6881,0.1859,90.0256,18.6031,0.4031,0.7619,0.2666,79.1741,15.53,0.5502,0.6428,0.1462,80.6172,15.6213,0.5498,0.5358,0.1451
816,13.6,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,3,2,0,2,85.7215,16.0488,0.48,0.7046,0.2867,82.2575,18.6273,0.5087,0.7388,0.2734,89.7811,17.5492,0.4065,0.5918,0.2481,82.4009,15.6953,0.4664,0.623,0.0653,74.4621,15.4548,0.5563,0.6186,0.1023
817,13.6167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,2,83.229,16.9659,0.3883,0.7849,0.2816,81.0694,16.2948,0.484,0.6958,0.21,87.1345,16.4327,0.4523,0.7886,0.2583,80.953,15.5219,0.5569,0.6005,0.0968,81.7885,15.2541,0.4768,0.6251,0.1154
818,13.6333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,3,2,2,85.6174,16.4158,0.3944,0.7246,0.2689,77.1463,15.7873,0.5018,0.5915,0.2361,89.3619,16.8749,0.4029,0.7261,0.1903,80.0135,16.7053,0.5267,0.6944,0.1298,79.2864,15.2469,0.551,0.6265,0.1799
819,13.65,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,4,88.3867,17.7946,0.459,0.7213,0.2635,82.4457,16.8895,0.4566,0.7588,0.1039,88.83,18.0602,0.3481,0.8911,0.1644,80.4367,16.6316,0.5234,0.7163,0.1166,78.3322,15.8025,0.5488,0.5065,0.2476
820,13.6667,synthetic_run_001,assessment,,False,0.4,2,coordinating,1,2,2,2,0,86.2251,16.4655,0.3708,0.7378,0.1759,81.9849,15.4653,0.5542,0.6988,0.1978,88.9067,19.1464,0.3838,0.7542,0.2247,77.246,17.8831,0.4569,0.6222,0.1159,77.812,16.4072,0.4734,0.6876,0.1864
821,13.6833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,4,2,0,89.1315,15.6234,0.4605,0.6832,0.2693,78.5933,14.9659,0.471,0.7541,0.2148,91.8924,17.4024,0.4014,0.7232,0.2323,79.8547,15.6164,0.4802,0.6196,0.1658,77.9139,15.7786,0.5167,0.675,0.1798
822,13.7,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,3,2,83.914,16.3248,0.4607,0.6496,0.1891,80.4767,16.0923,0.4488,0.7369,0.145,91.5261,18.3327,0.4387,0.6823,0.2364,79.5749,15.4653,0.4968,0.6638,0.1677,78.3478,15.0359,0.4818,0.7165,0.1277
823,13.7167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,86.9565,16.6478,0.4749,0.7639,0.2185,81.6435,15.3258,0.5107,0.6244,0.2314,92.7919,17.8201,0.4084,0.7079,0.2494,80.5353,17.4514,0.5507,0.6755,0.1982,75.6283,14.6043,0.494,0.6063,0.0867
824,13.7333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,2,89.3563,15.9604,0.4741,0.5927,0.2209,85.9823,16.0424,0.4363,0.6973,0.1702,88.0965,17.0899,0.4229,0.7444,0.1956,81.2619,15.4346,0.5173,0.6573,0.0915,76.5778,14.7333,0.5215,0.575,0.1857
825,13.75,synthetic_run_001,assessment,,False,0.4,2,coordinating,4,2,3,2,2,85.9494,18.0724,0.4148,0.6948,0.1848,79.0001,16.2801,0.415,0.6434,0.2011,90.8791,17.9209,0.3994,0.7035,0.2465,74.9166,15.5883,0.5085,0.709,0.1623,81.7568,15.3145,0.4759,0.5123,0.1812
826,13.7667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,3,2,2,0,86.3978,17.1878,0.4518,0.6615,0.1398,79.2675,15.2937,0.5224,0.536,0.1955,90.6099,18.7759,0.4574,0.7399,0.2704,79.4612,15.3193,0.5211,0.5141,0.2298,80.2979,13.7293,0.5036,0.7014,0.1231
827,13.7833,synthetic_run_001,assessment,,False,0.4,2,coordinating,0,2,2,2,2,87.1693,16.8997,0.4897,0.6899,0.239,81.1662,16.0451,0.4761,0.6504,0.2247,88.7225,18.4561,0.4287,0.768,0.2518,80.4835,15.7839,0.5464,0.6007,0.1383,80.2171,16.4017,0.5612,0.6553,0.1896
828,13.8,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,83.5805,16.0094,0.4795,0.681,0.1969,79.2639,16.6244,0.4004,0.5974,0.1979,90.3418,18.7217,0.4,0.7613,0.1822,84.5862,16.4827,0.4911,0.6454,0.1791,78.6437,14.6476,0.4601,0.5396,0.1184
829,13.8167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,0,88.7069,16.4541,0.382,0.6676,0.1263,82.3667,16.4284,0.4509,0.7021,0.1545,92.3951,17.7367,0.4188,0.685,0.2567,82.5698,14.8205,0.5124,0.7353,0.2057,81.7135,14.9666,0.5274,0.5887,0.1605
830,13.8333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,0,0,2,85.9751,16.8401,0.456,0.7267,0.3,85.0037,16.5755,0.4809,0.7189,0.1359,90.0549,17.235,0.4826,0.7161,0.234,77.812,14.5303,0.5688,0.6368,0.1825,78.1687,15.1009,0.4551,0.5483,0.1511
831,13.85,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,0,2,88.9545,16.9752,0.3954,0.8043,0.1893,81.4211,16.4025,0.5371,0.5909,0.1195,95.8126,17.0096,0.3494,0.7018,0.2596,80.0463,17.3762,0.5212,0.6513,0.2364,77.9667,15.1977,0.4613,0.6163,0.1588
832,13.8667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,2,2,83.1045,17.2509,0.4545,0.6322,0.3012,82.4443,16.7478,0.5097,0.7057,0.146,89.3033,17.8594,0.3974,0.7277,0.2306,80.6546,13.9747,0.5328,0.6248,0.1112,76.9506,14.9822,0.5845,0.6303,0.2498
833,13.8833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,85.6303,16.9547,0.4567,0.725,0.2456,81.1075,15.7848,0.5129,0.6499,0.2044,85.8662,18.0584,0.3436,0.7854,0.2247,80.4932,15.635,0.5013,0.6377,0.2169,78.9176,16.6566,0.5168,0.568,0.0931
834,13.9,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,84.0833,16.468,0.4553,0.7991,0.2646,81.8545,17.9294,0.5342,0.7109,0.2433,90.1528,19.0134,0.4127,0.7582,0.3074,80.824,16.2529,0.5264,0.706,0.2295,81.7962,15.5148,0.4792,0.5535,0.106
835,13.9167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,3,2,2,2,85.391,18.0289,0.3954,0.7068,0.2332,84.756,15.9853,0.5023,0.5711,0.2156,92.4842,18.4298,0.3376,0.7312,0.2838,75.1565,16.7784,0.5532,0.6378,0.1694,79.5512,15.4671,0.5384,0.6073,0.148
836,13.9333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,0,85.4505,17.8363,0.4683,0.7248,0.2353,85.27,15.7818,0.4512,0.648,0.1408,90.8812,17.917,0.4074,0.6702,0.224,76.7885,15.0778,0.5047,0.6955,0.1551,79.0022,16.0193,0.5338,0.5745,0.0575
837,13.95,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,3,84.2991,15.633,0.4674,0.7322,0.1606,80.9815,15.3987,0.4992,0.6192,0.1886,89.7459,17.6457,0.4184,0.7907,0.1978,79.3782,17.2813,0.5266,0.6232,0.2202,75.6363,17.0472,0.512,0.4766,0.052
838,13.9667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,1,2,2,86.1783,17.5911,0.426,0.7594,0.2438,82.7888,14.8664,0.5076,0.6798,0.2112,88.8873,18.2589,0.3695,0.9149,0.2188,77.9079,14.8725,0.5404,0.6588,0.1838,76.6517,16.1869,0.4856,0.5793,0.1457
839,13.9833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,0,0,85.9505,16.5315,0.4744,0.8058,0.172,81.7047,15.9944,0.5051,0.6515,0.2515,91.7383,17.8004,0.3988,0.6434,0.2303,78.2758,16.3805,0.5294,0.62,0.2099,78.5355,15.6844,0.5668,0.5236,0.1754
840,14.0,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,84.8743,16.0403,0.4418,0.7491,0.2716,78.6275,15.226,0.4604,0.661,0.2913,88.6429,17.9943,0.3681,0.8241,0.2835,81.6722,16.934,0.5035,0.6851,0.1196,76.6111,15.2711,0.4586,0.5572,0.0983
841,14.0167,synthetic_run_001,assessment,,False,0.4,2,coordinating,4,2,3,2,2,84.7886,17.4528,0.3848,0.6806,0.2822,78.3781,17.2715,0.5399,0.5662,0.2421,90.4736,18.1706,0.428,0.8284,0.1567,80.2058,17.0778,0.4095,0.5913,0.0816,77.8299,13.753,0.5195,0.7302,0.0577
842,14.0333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,2,3,90.2416,16.4922,0.4856,0.8006,0.2264,76.8428,16.7953,0.4991,0.6768,0.1659,88.7798,17.8378,0.4667,0.7953,0.2285,79.0736,15.4124,0.5046,0.7191,0.1975,79.2589,15.9917,0.5264,0.4854,0.0
843,14.05,synthetic_run_001,assessment,,False,0.4,2,coordinating,1,2,2,2,2,82.3936,16.3624,0.4749,0.7535,0.2506,83.7084,16.7886,0.4709,0.6715,0.2276,91.2432,17.7218,0.4486,0.6803,0.225,82.6013,15.0336,0.6207,0.5882,0.176,77.2567,16.474,0.4951,0.5019,0.0919
844,14.0667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,4,2,2,87.7902,15.4345,0.434,0.6555,0.2725,81.3505,16.1669,0.43,0.6102,0.2194,90.2295,18.7297,0.3345,0.8012,0.189,82.1219,15.2587,0.5814,0.7479,0.1795,76.2093,16.2566,0.4928,0.6866,0.2004
845,14.0833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,3,2,2,86.604,16.6964,0.382,0.7855,0.2463,81.1309,16.2433,0.4931,0.6915,0.2045,92.0609,17.5498,0.4152,0.7678,0.2521,76.8059,15.6069,0.4761,0.5005,0.1527,76.4935,15.6908,0.5645,0.5735,0.1748
846,14.1,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,2,2,88.5584,16.7394,0.4835,0.7661,0.3165,82.66,15.2258,0.4604,0.7331,0.2219,89.2213,18.0896,0.4102,0.6782,0.2425,81.3753,14.8965,0.4724,0.5431,0.2051,77.8311,15.7224,0.5394,0.511,0.1582
847,14.1167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,2,84.2026,17.5476,0.4844,0.6924,0.1662,82.8751,15.4561,0.5091,0.6808,0.2382,93.0839,17.2404,0.3362,0.7498,0.2441,80.7315,16.0441,0.5522,0.6271,0.1558,77.0137,15.5463,0.5403,0.5728,0.121
848,14.1333,synthetic_run_001,assessment,,False,0.4,4,reorganizing,4,4,2,2,3,85.177,17.1218,0.3817,0.8107,0.1757,86.7879,16.7519,0.4094,0.7313,0.2729,91.4061,18.4083,0.3876,0.6127,0.2332,79.8051,15.4902,0.4845,0.6475,0.1608,78.014,13.6422,0.5409,0.6464,0.142
849,14.15,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,0,2,2,84.61,17.7077,0.3834,0.7381,0.2293,80.2184,15.2044,0.4627,0.6873,0.0821,91.3437,17.6377,0.4126,0.6716,0.227,80.3362,15.5727,0.489,0.5656,0.2067,82.989,16.5011,0.5428,0.623,0.1416
850,14.1667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,86.8574,17.651,0.4777,0.7185,0.2376,81.0895,16.8414,0.4605,0.6417,0.1761,92.5513,18.1566,0.3629,0.7851,0.2892,82.215,14.6693,0.5237,0.6499,0.252,78.3506,17.2387,0.5126,0.6432,0.1361
851,14.1833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,3,2,0,85.1051,16.6755,0.3745,0.734,0.232,82.4538,16.5861,0.4963,0.6126,0.1918,88.0954,18.7362,0.4403,0.769,0.2522,78.9302,15.9674,0.5759,0.5562,0.2399,81.6797,17.2372,0.5548,0.6819,0.086
852,14.2,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,4,3,2,87.2435,17.1897,0.4954,0.8513,0.2212,84.7813,16.673,0.5072,0.7049,0.1226,89.888,17.5593,0.3897,0.7501,0.1628,78.7819,15.7303,0.478,0.5772,0.095,80.3965,16.2353,0.5361,0.6561,0.1487
853,14.2167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,88.1042,16.2692,0.4442,0.6179,0.2981,78.9918,16.291,0.4656,0.7774,0.231,84.9759,16.899,0.3484,0.7789,0.2408,80.3345,14.6837,0.5019,0.6778,0.1397,74.4744,15.8818,0.5616,0.5937,0.2553
854,14.2333,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,2,2,2,87.0216,16.5529,0.3979,0.7652,0.2347,81.7,16.2082,0.4688,0.6187,0.1419,85.8832,18.4758,0.3956,0.6941,0.3288,83.4578,16.9039,0.4732,0.6086,0.1351,80.8593,16.1455,0.5261,0.6645,0.0912
855,14.25,synthetic_run_001,assessment,,False,0.4,2,coordinating,0,2,2,3,0,84.7345,16.5015,0.4433,0.7181,0.2185,79.6011,16.906,0.5002,0.6677,0.1555,90.076,17.5985,0.487,0.6844,0.1146,76.4658,15.3346,0.4521,0.5777,0.0888,81.366,15.6524,0.5725,0.5939,0.2117
856,14.2667,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,2,0,86.0596,16.858,0.4384,0.7731,0.1221,82.5461,15.4189,0.3921,0.7701,0.1786,88.4941,15.8149,0.3713,0.7598,0.2545,80.3908,16.6088,0.4943,0.6546,0.1724,80.6188,14.9641,0.4325,0.5978,0.1205
857,14.2833,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,1,0,2,85.7473,17.0963,0.355,0.6228,0.2845,79.0668,16.3165,0.4619,0.6309,0.1149,94.3384,17.4404,0.4301,0.7502,0.2164,80.8208,15.1883,0.5062,0.6966,0.0001,77.3506,15.7437,0.5426,0.5341,0.1901
858,14.3,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,0,2,2,1,87.5558,18.8729,0.4563,0.7766,0.2377,78.7748,14.9301,0.4954,0.7116,0.0433,91.6371,18.063,0.3317,0.6932,0.2077,78.6344,15.9356,0.468,0.751,0.1867,81.2357,15.6452,0.526,0.6893,0.1333
859,14.3167,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,1,2,4,2,82.1836,17.8142,0.4094,0.7541,0.3189,85.2635,16.8655,0.4762,0.8154,0.1672,92.1579,18.7774,0.3635,0.8317,0.2565,80.4883,15.9722,0.5554,0.6509,0.119,76.038,15.0477,0.5165,0.5827,0.1843
860,14.3333,synthetic_run_001,assessment,,False,0.4,2,coordinating,4,0,2,2,2,85.9608,16.5506,0.3767,0.8455,0.2694,82.5133,16.1079,0.4461,0.7338,0.2146,90.741,17.4626,0.4684,0.8773,0.2291,78.6551,15.0834,0.5227,0.7457,0.2355,76.7251,14.1284,0.5622,0.7052,0.1757
861,14.35,synthetic_run_001,assessment,,False,0.4,2,coordinating,2,2,3,3,2,88.5024,15.5347,0.447,0.8345,0.2544,82.2334,17.442,0.4516,0.6219,0.1641,91.8483,17.6846,0.4174,0.6349,0.2749,81.2048,15.94,0.5278,0.7083,0.1681,80.6745,14.9798,0.5693,0.6006,0.1497
862,14.3667,synthetic_run_001,assessment,,False,0.4,0,monitoring,2,1,3,0,0,86.0537,18.405,0.4408,0.8121,0.2379,80.7067,15.7962,0.4385,0.748,0.2472,90.2251,17.5739,0.3514,0.7327,0.2573,76.0921,17.1633,0.5063,0.6842,0.1514,77.3268,15.0297,0.5409,0.6916,0.1537
